뉴스 식별자,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,top 50,본문,URL,분석제외 여부
01400351.20221109220156001,20221109,중도일보,최병환 기자,"청양군, 공공급식 로컬푸드 산지 투어 열어",지역>강원, 지역>충남, 지역>전북,,,,,"대전시,군내,청양군,장곡,청양","한국철도공사·한국화학연구원,청양군,청양고,지역아동센터","청양군,열어,공공,급식,로컬,푸드,산지,투어,청양군,8일,23일,4회,전국,공공,급식,식자재,납품,로컬푸드,체험,산지,투어,진행,투어,대전시,한국철도공사,한국화학연구원,직원,가족,3곳,군내,지역,아동,센터,어린이,직원,참여,예정,참여자들,대상,김장,체험,떡메치기,바람떡,과일,찹쌀떡,산양피자,프로그램,장곡사,천장호,탐방,제공,8월,산지,투어,한국철도공사,한국화학연구원,직원,가족,초청,청양고추,구기자축제,연계,교육,로컬,푸드,먹거리,가공식품,체험,프로그램,관광지,탐방,운영,관계자,산지,투어,청양,로컬,푸드,우수성,안전성,지역,명소,홍보,청양,농산물,신뢰도,상승,소비처,확대,출하,농가,소득,증대,노력","로컬푸드,청양,청양군,한국철도공사,관광지,찹쌀떡,산양피자,참여자들,참여자,소비처,산양,안전성,바람떡,신뢰도,구기자축제,4회,3곳,장곡사,천장호,떡메치기,가공식품,농산물,우수성,한국화학연구원,청양고추,관계자,열어,대전시","청양군이 8일부터 23일까지 4회에 걸쳐 전국 공공 급식 식자재로 납품 중인 로컬푸드를 체험할 수 있는 산지 투어를 진행한다.
이번 투어에는 대전시 한국철도공사 한국화학연구원 직원과 가족 30여 명, 군내 지역아동센터 3곳에 다니는 어린이와 직원 80여 명이 참여할 예정이다.
군은 참여자들을 대상으로 김장 체험, 떡메치기, 바람떡 과일 찹쌀떡 만들기, ..",http://www.joongdo.co.kr/web/view.php?key=20221108010002204,
01400601.20221108144036001,20221108,충청일보,이용현 기자,"청양군, 공공급식 로컬푸드 산지 투어 진행",지역>강원, 지역>충남, 지역>전북,,,,,"대전시,군내,청양군,장곡,충남,천장호,청양","청양군,청양고,한국철도공사,한국화학연구원,지역아동센터","청양군,진행,공공,급식,로컬,푸드,산지,투어,충남,청양군,8일,23일,4회,전국,공공,급식,식자재,납품,로컬푸드,체험,산지,투어,진행,8일,투어,대전시,한국철도공사,한국화학연구원,직원,가족,3곳,군내,지역,아동,센터,어린이,직원,참여,예정,참여자들,대상,김장,체험,떡메치기,바람떡,과일,찹쌀떡,산양피자,프로그램,장곡사,기회,천장호,탐방,제공,계획,8월,산지,투어,한국철도공사,한국화학연구원,직원,가족,초청,청양고추,구기자축제,연계,교육,로컬,푸드,먹거리,가공식품,체험,프로그램,관광지,탐방,운영,연말,소비처,대상,산지,투어,예정,관계자,산지,투어,청양,로컬,푸드,우수성,안전성,지역,명소,홍보,청양,농산물,신뢰도,상승,소비처,확대,출하,농가,소득,증대,노력","로컬푸드,청양,소비처,천장호,한국철도공사,청양군,관광지,찹쌀떡,산양피자,산양,안전성,바람떡,구기자축제,신뢰도,4회,3곳,참여자들,떡메치기,가공식품,참여자,우수성,농산물,한국화학연구원,장곡사,청양고추","충남 청양군이 8일부터 23일까지 4회에 걸쳐 전국 공공 급식 식자재로 납품 중인 로컬푸드를 체험할 수 있는 산지 투어를 진행한다. 

8일 군에 따르면 이번 투어에는 대전시 한국철도공사, 한국화학연구원 직원과 가족 30여 명 그리고 군내 지역아동센터 3곳에 다니는 어린이와 직원 80여 명이 참여할 예정이다. 

군은 참여자들을 대상으로 김장 체험, 떡..",https://www.ccdailynews.com/news/articleView.html?idxno=2165699,
01400201.20221108115051002,20221108,대전일보,박대항 기자,"청양군, 공공급식 로컬푸드 산지 투어",지역>강원, 지역>충남, 지역>전북,,,,,"대전시,군내,청양군,장곡,청양","한국철도공사·한국화학연구원,청양군,청양고,한국철도공사,한국화학연구원,지역아동센터","청양군,공공,급식,로컬,푸드,산지,투어,김장,체험,떡메치기,바람떡,과일,찹쌀떡,산양피자,청양군,8일,23일,4회,전국,공공,급식,식자재,납품,로컬푸드,체험,산지,투어,진행,사진,청양군,제공,청양,청양군,8일,23일,4회,전국,공공,급식,식자재,납품,로컬푸드,체험,산지,투어,진행,투어,대전시,한국철도공사,한국화학연구원,직원,가족,3곳,군내,지역,아동,센터,어린이,직원,참여,예정,참여자들,대상,김장,체험,떡메치기,바람떡,과일,찹쌀떡,산양피자,프로그램,장곡사,천장호,탐방,기회,제공,계획,8월,산지,투어,한국철도공사,한국화학연구원,직원,가족,초청,청양고추,구기자축제,연계,교육,로컬,푸드,먹거리,가공식품,체험,프로그램,관광지,탐방,운영,연말,소비처,대상,산지,투어,예정,관계자,산지,투어,청양,로컬,푸드,우수성,안전성,지역,명소,홍보,청양,농산물,신뢰도,상승,소비처,확대,출하,농가,소득,증대,노력","청양,로컬푸드,청양군,소비처,한국철도공사,관광지,찹쌀떡,산양피자,안전성,바람떡,구기자축제,4회,산양,신뢰도,3곳,장곡사,천장호,참여자들,가공식품,떡메치기,우수성,참여자,한국화학연구원,농산물,청양고추","청양군이 8일부터 23일까지 4회에 걸쳐 전국 공공 급식 식자재로 납품 중인 로컬푸드를 체험할 수 있는 산지 투어를 진행한다.사진=청양군 제공 [청양]청양군이 8일부터 23일까지 4회에 걸쳐 전국 공공 급식 식자재로 납품 중인 로컬푸드를 체험할 수 있는 산지 투어를 진행한다. 
 
군에 따르면 이번 투어에는 대전시 한국철도공사 한국화학연구원 직원과 가족..",http://www.daejonilbo.com/news/articleView.html?idxno=2032180,
01400601.20221107140544001,20221107,충청일보,이용현 기자,"청양군, 지역 음식 주제 '미식 포럼' 개최",문화>문화일반, 지역>충남, 지역>대구,,,,,"양평,충북,칠갑산,충남,철원,휴양랜드,경기도,청양읍,군량리,청양군,청양산,강원도,제주,청양","단양 지역,청양군,고추문화마을","청양군,포럼,지역,음식,주제,미식,개최,충남,청양군,5일,휴양랜드,칠갑산,지역,음식,주제,미식,美食,포럼&,개최,사회적,향토,음식,사회,경제,조직들,방안,경쟁력,강화,논의,포럼,소재,청양읍,군량리,고추문화마을&,사회적,공동체,특화,단지,재창조,음식,분야,창업,공간,활용,사회,경제,조직들,역량,강화,추진,이틀간,칠갑산,휴양랜드,다목적,회관,야외광장,포럼,주제,지역,음식,기록,연결&,청양,전국,지역,활동가들,주제발표,워크숍,시연회,시식,지역,음식,이야기,첫날,11시,청양산,식자재,환영,음식,방문자,제공,웰컴,청양&,프로그램,진행,양평,경기도,강원도,철원,지역,충북,단양,음식,소개,워크숍&,전문가,음식,시연,시식,진행,3시,지역,음식,기록&,주제,번째,문화기록,청양,음식,문화,기록,발표자,복권승,발효기록,제주,할머니,발효,기록,발표자,지현숙,여수,향토,음식,발표자,김명진,주제,토론,진행,6시,제주,낭푼,양푼,놋그릇,밥상,시연,시식,6일,10시,번째,지역,음식,연결&,진행,로컬푸드,음식,로컬리티,발표자,강은경,음식,기록,다큐멘터리,할머니,레시피,발표자,임홍재,토종,씨앗,강나루,일상,씨앗들,발표자,강나루,지속가능,브랜딩,발표자,한지인,토론,점심시간,청양산,식자재,미식,오찬&,지역,음식,매력,청양,여정&,관계자,포럼,발판,지역,사회적,경제,조직들,경험,활동,지원,지속,가능,미식,도시,청양,플랫폼,구축,최선","발표자,청양,미식,제주,휴양랜드,강나루,칠갑산,공동체,경기도,청양산,경쟁력,이틀간,군량리,여수,청양군,청양읍,충북,전문가,단양","충남 청양군이 지난 5일과 6일 칠갑산 휴양랜드에서 지역 음식을 주제로 한 '미식(美食) 포럼' 을 개최, 향토 음식 사회적경제 조직들의 경쟁력 강화 방안을 논의했다. 

이번 포럼은 청양읍 군량리 소재 '고추문화마을' 을 '사회적 공동체 특화단지' 로 재창조, 음식 분야 창업 공간으로 활용하기 전 사회적경제 ..",https://www.ccdailynews.com/news/articleView.html?idxno=2165414,
01400201.20221107114547001,20221107,대전일보,박대항 기자,"청양군, 지역 음식 주제 '미식 포럼' 개최",지역>충남, 지역>충북, 문화>요리_여행,,,,,"양평,충북,칠갑산,철원,휴양랜드,경기도,청양읍,군량리,청양군,청양산,강원도,제주,청양","단양 지역,청양군,고추문화마을","청양군,포럼,지역,음식,주제,미식,개최,사회적,경제,조직,경쟁력,강화,방안,논의,청양군,청양읍,군량리,소재,고추,문화,마을,특화단지,사회,공동체,특화,단지,재창조,5일,휴양랜드,칠갑산,지역,음식,주제,미식,美食,포럼,개최,음식,분야,창업,공간,활용,사회,경제,조직들,역량,강화,사진,청양군,제공,청양,청양군,청양읍,군량리,소재,고추,문화,마을,특화단지,사회,공동체,특화,단지,재창조,5일,휴양랜드,칠갑산,지역,음식,주제,미식,美食,포럼,개최,음식,분야,창업,공간,활용,사회,경제,조직들,역량,강화,사회적,경제,조직들,방안,경쟁력,강화,논의,포럼,이틀간,칠갑산,휴양랜드,다목적,회관,야외광장,지역,음식,기록,연결,주제,청양,전국,지역,활동가들,주제발표,워크숍,시연회,시식,지역,음식,이야기,첫날,11시,청양산,식자재,환영,음식,방문자,제공,웰컴,청양,프로그램,진행,양평,경기도,강원도,철원,지역,충북,단양,음식,소개,워크숍,전문가,음식,시연,시식,진행,3시,지역,음식,기록,주제,번째,문화기록,청양,음식,문화,기록,발표자,복권승,발효기록,제주,할머니,발효,기록,발표자,지현숙,여수,향토,음식,발표자,김명진,주제,토론,진행,6시,제주,낭푼,양푼,놋그릇,밥상,시연,시식,6일,10시,번째,포럼,지역,음식,연결,로컬푸드,음식,로컬리티,발표자,강은경,음식,기록,다큐멘터리,할머니,레시피,발표자,임홍재,토종,씨앗,강나루,일상,씨앗들,발표자,강나루,지속가능,브랜딩,발표자,한지인,토론,점심시간,청양산,식자재,미식,오찬,지역,음식,매력,청양,여정,관계자,포럼,발판,지역,사회적,경제,조직들,경험,활동,지원,지속,가능,미식,도시,청양,플랫폼,구축,최선","발표자,청양,미식,청양군,제주,휴양랜드,강나루,공동체,칠갑산,경쟁력,경기도,청양산,여수,청양읍,충북,이틀간,특화단지","청양군이 청양읍 군량리 소재 '고추문화마을'을 '사회적 공동체 특화단지'로 재창조 한 후 지난 5일과 6일 칠갑산 휴양랜드에서 지역 음식을 주제로 한 '미식(美食) 포럼'을 개최, 음식 분야 창업 공간으로 활용하기 전 사회적경제 조직들의 역량을 강화했다.사진=청양군 제공 [청양]청양군이 청양읍 군량리 소재 '고추문화마을'을 '사회적 공동체 특화단지'로 ..",http://www.daejonilbo.com/news/articleView.html?idxno=2031987,
01400401.20221107105846001,20221107,중부매일,이병인 기자,"청양군, 지역 음식 '미식 포럼' 개최",문화>문화일반, 지역>충남, 지역>충북,,,,"김영관,김돈곤","양평,충북,칠갑산,철원,휴양랜드,경기도,청양읍,군량리,청양군,여수,청양산,강원도,제주,청양","단양 지역,고추문화마을","청양군,지역,음식,미식,포럼,개최,중부매일,이병,청양군,군수,김돈곤,5일,휴양랜드,칠갑산,지역,음식,주제,미식,美食,포럼,개최,사회적,향토,음식,사회,경제,조직들,방안,경쟁력,강화,논의,포럼,청양읍,군량리,소재,고추,문화,마을,특화단지,사회,공동체,특화,단지,재창조,음식,분야,창업,공간,활용,사회,경제,조직들,역량,강화,추진,이틀간,칠갑산,휴양랜드,다목적,회관,야외광장,포럼,주제,지역,음식,기록,연결,청양,전국,지역,활동가들,주제발표,워크숍,시연회,시식행사,양평,이날,경기도,강원도,철원,지역,충북,단양,음식,소개,워크숍,전문가,음식,시연,시식,진행,지역,음식,기록,주제,번째,문화기록,청양,음식,문화,기록,발표자,복권승,발효기록,제주,할머니,발효,기록,발표자,지현숙,여수,향토,음식,발표자,김명진,주제,토론,진행,점심시간,청양산,식자재,미식,오찬,지역,음식,매력,청양,여정,김영관,농촌,공동체,과장,포럼,발판,지역,사회적,경제,조직들,경험,활동,지원,지속,가능,미식,도시,청양,플랫폼,구축,최선","청양,미식,공동체,발표자,휴양랜드,칠갑산,김영관,경기도,제주,이틀간,경쟁력,청양군,청양읍,여수,충북,전문가,특화단지,단양","［중부매일 이병인 기자］ 청양군(군수 김돈곤)이 지난 5일과 6일 칠갑산 휴양랜드에서 지역 음식을 주제로 한 '미식(美食) 포럼'을 개최, 향토 음식 사회적경제 조직들의 경쟁력 강화 방안을 논의했다. 

이번 포럼은 청양읍 군량리 소재 '고추문화마을'을 '사회적 공동체 특화단지'로 재창조, 음식 분야 창업 공간으로 활용하기 전 사회적경제 조직들의 역량을..",www.jbnews.com/news/articleView.html?idxno=1375564,
01400701.20221104200927001,20221104,충청투데이,윤양수 기자,'미식도시 청양' 플랫폼 구축 박차 가한다,문화>요리_여행, 지역>대구, 지역>충남,,,,,"청양읍,양평,군량리,충북,칠갑산,청양산,강원도,철원,농축산,청양,휴양랜드,경기도","단양 지역,청양군,고추문화마을","미식,도시,청양,박차,플랫폼,구축,청양군,지역,농축산물,활용,특화,음식,향토음식,향상,브랜드,가치,지속,가능,미식,도시,청양,플랫폼,구축,방침,5일,이틀간,칠갑산,휴양랜드,지역,음식,주제,미식,美食,포럼,개최,포럼,청양읍,군량리,소재,고추,문화,마을,특화단지,사회,공동체,특화,단지,재창조,음식,분야,창업,공간,활용,사회,경제,조직들,역량,강화,추진,이틀간,칠갑산,휴양랜드,다목적,회관,야외,광장,진행,포럼,주제,지역,음식,기록,연결,청양,전국,지역,활동가들,주제발표,워크숍,시연회,시식,지역,음식,이야기,첫날,11시,청양산,식자재,환영,음식,방문자,제공,웰컴,청양,프로그램,진행,1시,시작,경기도,양평,강원도,철원,지역,충북,단양,음식,소개,워크숍,전문가,음식,시연,시식,진행,3시,지역,음식,기록,주제,포럼,번째,미식,청양,음식,문화,기록,제주,할머니,발효,기록,여수,향토,음식,사등,주제,토론,진행,6일,10시,음식,번째,미식,포럼,지역,연결,진행,로컬푸드,음식,로컬리티,음식,기록,다큐멘터리,할머니,씨앗,레시피,토종,강나루,일상,가능,씨앗,지속,브랜딩,주제발표,토론,점심시간,청양산,식자재,미식,오찬,지역,음식,매력,청양,여정,오딧세이","청양,미식,휴양랜드,이틀간,주제발표,공동체,청양산,청양읍,특화단지,레시피,여수,충북,제주,전문가,단양","[충청투데이 윤양수 기자] 청양군이 지역 농축산물을 활용한 특화 음식 개발에 나섰다. 

군은 향토음식의 브랜드 가치 향상을 통해 ‘지속 가능한 미식 도시 청양 플랫폼’을 구축해 나갈 방침이다. 이를 위해 군은 5일과 6일 이틀간 칠갑산 휴양랜드에서 지역 음식을 주제로 한 ‘미식(美食) 포럼’을 개최한다. 이 포럼은 청양읍 군량리 소재 ‘고추문화마을’을..",https://www.cctoday.co.kr/news/articleView.html?idxno=2169998,
01400351.20221103220111002,20221103,중도일보,최병환 기자,"청양군, 지역음식 주제로 ‘미식(美食) 포럼' 개최",지역>충남, 문화>요리_여행, 지역>충북,,,,,"양평,충북,서울,철원,칠갑산휴양랜드,경기도,청양읍,군량리,청양군,여수,청양산,강원도,제주,청양","고추문화마을,상생상회,포스터청양군,단양","청양군,지역,음식,주제,미식,美食,포럼,개최,지역음식,기록,연결,주제,주제발표,전국,활동가,주제,시연,시식,지역,음식,공유,청양,미식,美食,포럼,포스터청양군,칠갑산휴양랜드,지역,음식,주제,미식,美食,포럼,개최,3일,포럼,고추문화마을,청양읍,군량리,특화단지,사회,공동체,특화,단지,탈바꿈,음식,분야,창업,공간,활용,사회,경제,조직,역량,강화,추진,칠갑산휴양랜드,다목적,회관,야외,광장,진행,포럼,주제,지역,음식,기록,연결,전국,지역,활동가,주제발표,워크숍,시연회,시식,지역,음식,공유,5일,청양산,식자재,환영,음식,방문자,제공,웰컴,청양,양평,프로그램,경기도,강원도,철원,충북,단양,음식,시연,시식,워크숍,지역,음식,기록,주제,문화기록,청양,음식,문화,기록,발표자,복권승,발효기록,제주,할머니,발효,기록,발표자,지현숙,여수,향토,음식,발표자,김명진,주제,낭푼,토론,제주,양푼,놋그릇,밥상,시연,시식,6일,지역,음식,연결,주제,번째,진행,로컬푸드,음식,로컬리티,발표자,강은경,음식,기록,다큐멘터리,할머니,레시피,발표자,임홍재,토종,씨앗,강나루,일상,씨앗들,발표자,강나루,지속,가능,브랜딩,발표자,한지인,주제발표,토론,청양산,식자재,미식,오찬,지역,음식,매력,청양,여정,오딧세이,관계자,추진,사회,공동체,네트워크,파티,대상,도시,소비자,서울,상생,상회,제휴,청양,미식,학교,참여자,만족도,사회적,경제,조직,경험,활동,지원","발표자,청양,미식,칠갑산휴양랜드,제주,지역음식,공동체,주제발표,서울,강나루,활동가,경기도,소비자,여수,청양산,특화단지","청양 '미식(美食) 포럼' 포스터청양군이 5~6일 칠갑산휴양랜드에서 지역 음식을 주제로 '미식(美食) 포럼'을 개최한다.
3일 군에 따르면 이 포럼은 고추문화마을(청양읍 군량리)이 사회적 공동체 특화단지로 탈바꿈한 후 음식 분야 창업 공간으로 활용하기 전 사회적경제 조직의 역량을 강화하기 위해 추진한다.
칠갑산휴양랜드 다목적회관과 야외 광장에서 진행되는..",http://www.joongdo.co.kr/web/view.php?key=20221103010001016,
01400401.20221103150117002,20221103,중부매일,이병인 기자,청양읍주민자치회-종합동물병원 길고양이 중성화수술 협약,지역>경기, 지역>대전, 지역>충남,,,,이재후,"청양읍,청양군,인도","주민자치회,주민총회,종합동물병원,자치회-종합동물병원","청양읍주민자치회,종합동물병원,길고양이,중성,수술,협약,중부매일,이병,청양군,청양읍주민자치회,회장,이재후,종합동물병원,청양읍,소재,종합,동물,병원,원장,이언석,중성화,길고양이,중성,수술,추진,업무협약,MOU,체결,사업,주민자치회,주민총회,선정,사업,주민자치회,포획,수술,관리,방사,종합동물병원,길고양이,개체,감소,인도,중성,수술,이재후,회장,반려동물,길고양이,종합동물병원,확산,반려,동물,문화,최선","길고양이,종합동물병원,청양읍,반려동물,중성화,자치회,청양읍주민자치회,이재후,업무협약,청양군,이언석,주민자치회,주민총회,mou,수술,주민,동물,협약,문화,사업,중성,병원,회장,확산,반려,소재,종합,체결,선정,감소,업무,원장,추진,총회,개체,관리","［중부매일 이병인 기자］ 청양군 청양읍주민자치회(회장 이재후)와 청양읍 소재 종합동물병원(원장 이언석)이 지난 2일 길고양이 중성화수술 추진을 위한 업무협약(MOU)을 체결했다. 이 사업은 주민자치회가 주민총회를 통해 선정한 올해 우선순위 사업이다. 

앞으로 주민자치회는 포획과 수술 후 관리, 방사를 맡고 종합동물병원은 길고양이 개체 수 감소를 위한 ..",www.jbnews.com/news/articleView.html?idxno=1375358,
01400401.20221103150107001,20221103,중부매일,이병인 기자,"고추문화마을, 특화단지 재창조 음식 창업 공간 활용 속도",문화>요리_여행, 지역>충남, 지역>충북,,,,김돈곤,"양평,충북,칠갑산,서울,철원,휴양랜드,경기도,청양읍,군량리,청양군,청양산,강원도,제주,청양","단양 지역,고추문화마을,상생상회","고추문화마을,특화,재창조,음식,창업,공간,활용,속도,중부매일,이병,청양군,군수,김돈곤,5일,휴양랜드,칠갑산,지역,음식,주제,미식,美食,포럼&,개최,3일,포럼,소재,청양읍,군량리,고추문화마을&,사회적,공동체,특화,단지,재창조,음식,분야,창업,공간,활용,사회,경제,조직들,역량,강화,추진,이틀간,칠갑산,휴양랜드,다목적,회관,야외,광장,진행,포럼,주제,지역,음식,기록,연결&,청양,전국,지역,활동가들,주제발표,워크숍,시연회,시식,지역,음식,이야기,첫날,11시,청양산,식자재,환영,음식,방문자,제공,웰컴,청양&,프로그램,진행,1시,시작,경기도,양평,강원도,철원,지역,충북,단양,음식,소개,워크숍&,전문가,음식,시연,시식,진행,3시,지역,음식,기록&,주제,포럼,번째,미식,문화기록,청양,음식,문화,기록,발표자,복권승,발효기록,제주,할머니,발효,기록,발표자,지현숙,여수,향토,음식,발표자,김명진,주제,토론,진행,6시,제주,낭푼,양푼,놋그릇,밥상,시연,시식,6일,10시,포럼,번째,미식,지역,음식,연결&,진행,로컬푸드,음식,로컬리티,발표자,강은경,음식,기록,다큐멘터리,할머니,레시피,발표자,임홍재,토종,씨앗,강나루,일상,씨앗들,발표자,강나루,지속,가능,브랜딩,발표자,한지인,주제발표,토론,점심시간,청양산,식자재,미식,오찬&,지역,음식,매력,청양,여정,오딧세이,관계자,추진,사회적,파티&,공동체,네트워크,파티,대상,도시,소비자,서울,학교&,상생,상회,제휴,청양,미식,학교,참여자,만족도,사회적,경제,조직들,경험,활동,지원,지속,가능,미식,도시,청양,플랫폼,구축,노력","발표자,청양,미식,공동체,제주,휴양랜드,주제발표,강나루,칠갑산,청양산,네트워크,고추문화마을,여수,소비자,이틀간,군량리,청양읍,충북,재창조,전문가,단양","［중부매일 이병인 기자］ 청양군(군수 김돈곤)이 오는 5일과 6일 칠갑산 휴양랜드에서 지역 음식을 주제로 한 '미식(美食) 포럼'을 개최한다고 3일 밝혔다. 

이 포럼은 청양읍 군량리 소재 '고추문화마을'을 '사회적 공동체 특화단지'로 재창조, 음식 분야 창업 공간으로 활용하기 전 사회적경제 조직들의 역량을 ..",www.jbnews.com/news/articleView.html?idxno=1375360,
01400601.20221103141650004,20221103,충청일보,이용현 기자,"청양군, 5~6일 전국, 지역 음식 주제 '미식 포럼' 개최",지역>충남, 문화>요리_여행, 지역>대구,,,,,"양평,충북,칠갑산,서울,충남,철원,휴양랜드,경기도,청양읍,군량리,청양군,청양산,강원도,제주,청양","단양 지역,청양군,고추문화마을,상생상회","청양군,전국,포럼,지역,음식,주제,미식,개최,충남,청양군,5일,휴양랜드,칠갑산,지역,음식,주제,미식,美食,포럼&,개최,3일,포럼,소재,청양읍,군량리,고추문화마을&,사회적,공동체,특화,단지,재창조,음식,분야,창업,공간,활용,사회,경제,조직들,역량,강화,추진,이틀간,칠갑산,휴양랜드,다목적,회관,야외,광장,진행,포럼,주제,지역,음식,기록,연결&,청양,전국,지역,활동가들,주제발표,워크숍,시연회,시식,지역,음식,이야기,첫날,11시,청양산,식자재,환영,음식,방문자,제공,웰컴,청양&,프로그램,진행,1시,시작,경기도,양평,강원도,철원,지역,충북,단양,음식,소개,워크숍&,전문가,음식,시연,시식,진행,3시,지역,음식,기록&,주제,포럼,번째,미식,문화기록,청양,음식,문화,기록,발표자,복권승,발효기록,제주,할머니,발효,기록,발표자,지현숙,여수,향토,음식,발표자,김명진,주제,토론,진행,6시,제주,낭푼,양푼,놋그릇,밥상,시연,시식,6일,10시,포럼,번째,미식,지역,음식,연결&,진행,로컬푸드,음식,로컬리티,발표자,강은경,음식,기록,다큐멘터리,할머니,레시피,발표자,임홍재,토종,씨앗,강나루,일상,씨앗들,발표자,강나루,지속,가능,브랜딩,발표자,한지인,주제발표,토론,점심시간,청양산,식자재,미식,오찬&,지역,음식,매력,청양,여정,오딧세이,관계자,추진,사회적,파티&,공동체,네트워크,파티,대상,도시,소비자,서울,학교&,상생,상회,제휴,청양,미식,학교,참여자,만족도,사회적,경제,조직들,경험,활동,지원,지속,가능,미식,도시,청양,플랫폼,구축,노력","미식,발표자,청양,공동체,제주,휴양랜드,주제발표,강나루,칠갑산,청양군,청양산,네트워크,여수,소비자,이틀간,군량리,청양읍,충북,전문가,단양","충남 청양군이 오는 5일과 6일 칠갑산 휴양랜드에서 지역 음식을 주제로 한 '미식(美食) 포럼' 을 개최한다고 3일 밝혔다. 

이 포럼은 청양읍 군량리 소재 '고추문화마을' 을 '사회적 공동체 특화단지' 로 재창조, 음식 분야 창업 공간으로 활용하기 전 사회적경제 조직들의 역량을 강화하기 위해 추진한다. 

..",https://www.ccdailynews.com/news/articleView.html?idxno=2164904,
01400601.20221103141638002,20221103,충청일보,이용현 기자,청양읍주민자치회-종합동물병원 길고양이 중성화수술 협약,지역>충남, 지역>경기, 지역>대전,,,,이재후,"청양읍,청양군,인도,충남","주민자치회,주민총회,종합동물병원,자치회-종합동물병원","청양읍주민자치회,종합동물병원,길고양이,중성,수술,협약,청양읍주민자치회,충남,청양군,회장,이재후,종합동물병원,청양읍,소재,종합,동물,병원,원장,이언석,중성화,길고양이,중성,수술,추진,업무협약,MOU,체결,사업,주민자치회,주민총회,선정,사업,주민자치회,포획,수술,관리,방사,종합동물병원,길고양이,개체,감소,인도,중성,수술,이재후,회장,반려동물,길고양이,종합동물병원,확산,반려,동물,문화,최선","길고양이,종합동물병원,반려동물,청양읍,중성화,자치회,충남,청양군,청양읍주민자치회,이재후,업무협약,이언석,주민자치회,주민총회,mou,수술,주민,동물,협약,문화,사업,중성,병원,회장,확산,반려,종합,소재,체결,선정,감소,업무,원장,총회,추진,개체,관리,인도","충남 청양군 청양읍주민자치회(회장 이재후)와 청양읍 소재 종합동물병원(원장 이언석)이 지난 2일 길고양이 중성화수술 추진을 위한 업무협약(MOU)을 체결했다. 이 사업은 주민자치회가 주민총회를 통해 선정한 올해 우선순위 사업이다. 

앞으로 주민자치회는 포획과 수술 후 관리, 방사를 맡고 종합동물병원은 길고양이 개체 수 감소를 위한 인도적 중성화수술을 ..",https://www.ccdailynews.com/news/articleView.html?idxno=2164909,
01400201.20221103112539002,20221103,대전일보,박대항 기자,청양읍주민자치회-종합동물병원 길고양이 중성화수술 협약,지역>경기, 지역>충남, 지역>대전,,,,이재후,"청양읍,청양군,인도,청양읍주,청양읍주민","자치회,주민자치회,주민총회,종합동물병원,자치회-종합동물병원,종합","청양읍주민자치회,종합동물병원,길고양이,중성,수술,협약,길고양이,개체,감소,청양군,청양읍주민자치회,회장,이재후,종합동물병원,청양읍,소재,종합,동물,병원,원장,이언석,중성화,길고양이,중성,수술,추진,업무협약,MOU,체결,사진,청양군,제공,청양,청양군,청양읍주민자치회,회장,이재후,종합동물병원,청양읍,소재,종합,동물,병원,원장,이언석,중성화,길고양이,중성,수술,추진,업무협약,MOU,체결,사업,주민자치회,주민총회,선정,사업,주민자치회,포획,수술,관리,방사,종합동물병원,길고양이,개체,감소,인도,중성,수술,이재후,회장,반려동물,길고양이,종합동물병원,확산,반려,동물,문화,최선","길고양이,종합동물병원,청양군,반려동물,청양읍,중성화,자치회,청양읍주민자치회,이재후,업무협약,이언석,청양,주민자치회,주민총회,mou,수술,주민,동물,협약,문화,체결,사업,감소,중성,병원,회장,확산,반려,종합,소재,선정,업무,제공,원장,사진,총회,추진,관리","청양군 청양읍주민자치회(회장 이재후)와 청양읍 소재 종합동물병원(원장 이언석)이 지난 2일 길고양이 중성화수술 추진을 위한 업무협약(MOU)을 체결했다.사진=청양군 제공 [청양]청양군 청양읍주민자치회(회장 이재후)와 청양읍 소재 종합동물병원(원장 이언석)이 지난 2일 길고양이 중성화수술 추진을 위한 업무협약(MOU)을 체결했다. 
 
이 사업은 주민자치..",http://www.daejonilbo.com/news/articleView.html?idxno=2031462,
